Node ID	No Taxa	Original BL	No different from original	Pct time scaled	Mean Scalar	Mode Scalar	Median Scalar	SD Scalar	Mean SigV	Mode SigV	Median SigV	SD SigV	Mean DeltaB	Mode DeltaB	Median DeltaB	SD DeltaB	Mean DeltaV	Mode DeltaV	Median DeltaV	SD DeltaV	Taxa List	
104	27	1.070000	19710	98.550000	29.371806	7.168479	20.925736	36.177453	0.747003	0.227051	0.449893	1.131741	0.025740	0.021701	0.023910	0.011268	0.799293	0.242944	0.481385	1.210963	Albertonectes_vanderveldei,Aristonectes_quiriquinensis,Brancasaurus_brancai,Callawayasaurus_colombiensis,Colymbosaurus_trochanterius,Cryptoclidus_eurymerus,Dolichorhynchops_osborni,Elasmosaurus_platyurus,Hydrotherosaurus_alexandrae,Kaiwhekea_katiki,Libonectes_atlasense,Manemergus_anguirostris,Microcleidus_brachypterygius,Microcleidus_homalospondylus,Microcleidus_sp,Microcleidus_tournemirensis,Morenosaurus_stocki,Muraenosaurus_leedsii,Nichollssaura_borealis,Plesiopterys_wildi,Plesiosaurus_dolichodeirus,Plesiosaurus_sp,Polycotylus_latipinnis,Seelyosaurus_guilelmiimperatori,Styxosaurus_sp,Thalassomedon_haningtoni,Trinacromerum_bentonianum	
105	2	0.332000	19716	98.580000	33.195331	7.205663	21.219154	71.300733	0.850413	0.172492	0.455888	2.328288	0.007987	0.006733	0.007419	0.003496	0.282337	0.057267	0.151355	0.772991	Plesiosaurus_dolichodeirus,Plesiosaurus_sp	
106	1	3.279133	19711	98.555000	31.582225	7.025172	21.074167	56.695470	0.813300	0.248087	0.453672	1.883131	0.078884	0.066504	0.073274	0.034531	2.666920	0.813510	1.487651	6.175038	Plesiosaurus_dolichodeirus	
107	1	3.639024	19715	98.575000	31.515856	6.982357	21.018669	53.479452	0.810806	0.181067	0.452446	1.799528	0.087542	0.073803	0.081316	0.038321	2.950543	0.658909	1.646462	6.548525	Plesiosaurus_sp	
108	25	14.364000	19707	98.535000	29.460309	7.976326	20.924041	47.167039	0.761017	0.170975	0.449930	1.822850	0.345546	0.291317	0.320971	0.151262	10.931253	2.455883	6.462791	26.183412	Albertonectes_vanderveldei,Aristonectes_quiriquinensis,Brancasaurus_brancai,Callawayasaurus_colombiensis,Colymbosaurus_trochanterius,Cryptoclidus_eurymerus,Dolichorhynchops_osborni,Elasmosaurus_platyurus,Hydrotherosaurus_alexandrae,Kaiwhekea_katiki,Libonectes_atlasense,Manemergus_anguirostris,Microcleidus_brachypterygius,Microcleidus_homalospondylus,Microcleidus_sp,Microcleidus_tournemirensis,Morenosaurus_stocki,Muraenosaurus_leedsii,Nichollssaura_borealis,Plesiopterys_wildi,Polycotylus_latipinnis,Seelyosaurus_guilelmiimperatori,Styxosaurus_sp,Thalassomedon_haningtoni,Trinacromerum_bentonianum	
109	5	2.712000	19722	98.610000	31.360757	9.135800	21.296155	49.360414	0.796377	0.204963	0.457694	1.432477	0.065241	0.055002	0.060601	0.028559	2.159775	0.555861	1.241265	3.884877	Microcleidus_brachypterygius,Microcleidus_homalospondylus,Microcleidus_sp,Microcleidus_tournemirensis,Seelyosaurus_guilelmiimperatori	
110	1	3.165565	19720	98.600000	32.217818	8.395428	21.342971	68.499721	0.823194	0.264953	0.459127	2.071493	0.076152	0.064201	0.070736	0.033335	2.605875	0.838725	1.453396	6.557445	Seelyosaurus_guilelmiimperatori	
111	4	0.586000	19742	98.710000	36.745732	7.482494	22.186978	75.721587	0.927873	0.226006	0.476092	2.290318	0.014097	0.011885	0.013094	0.006171	0.543734	0.132439	0.278990	1.342126	Microcleidus_brachypterygius,Microcleidus_homalospondylus,Microcleidus_sp,Microcleidus_tournemirensis	
112	1	4.201317	19741	98.705000	36.380568	11.120895	22.272618	81.138633	0.940330	0.133515	0.478705	3.732271	0.101069	0.085207	0.093881	0.044243	3.950624	0.560938	2.011190	15.680453	Microcleidus_tournemirensis	
113	3	2.186000	19751	98.755000	37.500929	8.771197	22.444973	75.336888	0.968384	0.230603	0.484654	3.784446	0.052587	0.044334	0.048847	0.023020	2.116887	0.504099	1.059454	8.272800	Microcleidus_brachypterygius,Microcleidus_homalospondylus,Microcleidus_sp	
